Id,SalePrice
1875,824707200.0
1876,605809000.0
1877,732567040.0
1878,706062200.0
1879,711368200.0
1880,472716670.0
1881,814543000.0
1882,738030100.0
1883,560385600.0
1884,663039900.0
1885,880591740.0
1886,882691400.0
1887,669291100.0
1888,774456500.0
1889,557424900.0
1890,605598600.0
1891,378944300.0
1892,430220100.0
1893,693752060.0
1894,697662340.0
1895,724133000.0
1896,515338600.0
1897,474985500.0
1898,392154200.0
1899,537381900.0
1900,427944350.0
1901,702776300.0
1902,777669200.0
1903,656693700.0
1904,562940600.0
1905,789271550.0
1906,763973760.0
1907,970042100.0
1908,251834030.0
1909,288657600.0
1910,271999970.0
1911,743743940.0
1912,1085600800.0
1913,608258370.0
1914,435114000.0
1915,600805440.0
1916,749344900.0
1917,691779500.0
1918,554161300.0
1919,622997900.0
1920,726639000.0
1921,986421600.0
1922,885676500.0
1923,683796400.0
1924,847434560.0
1925,623065800.0
1926,947484300.0
1927,640799000.0
1928,749703040.0
1929,461920350.0
1930,470230660.0
1931,489947520.0
1932,546266500.0
1933,625758340.0
1934,587561540.0
1935,517650100.0
1936,616601300.0
1937,732854400.0
1938,763356100.0
1939,638773760.0
1940,479988640.0
1941,628481150.0
1942,718312960.0
1943,531285860.0
1944,822580160.0
1945,974810000.0
1946,1218654500.0
1947,719709500.0
1948,1631423100.0
1949,830415400.0
1950,671308400.0
1951,1095718300.0
1952,914760450.0
1953,726495360.0
1954,667462200.0
1955,539494100.0
1956,917736260.0
1957,665655600.0
1958,881735550.0
1959,577962240.0
1960,543721700.0
1961,463862300.0
1962,254355200.0
1963,274039940.0
1964,301742940.0
1965,371970020.0
1966,365712160.0
1967,825018750.0
1968,1098690400.0
1969,968247400.0
1970,1005863200.0
1971,949556000.0
1972,869111940.0
1973,624774800.0
1974,761013300.0
1975,1100477300.0
1976,780566100.0
1977,1029399800.0
1978,1014709760.0
1979,792524000.0
1980,700894340.0
1981,774195700.0
1982,567639300.0
1983,532780160.0
1984,364329500.0
1985,546482240.0
1986,562860160.0
1987,429044640.0
1988,537956000.0
1989,537338400.0
1990,576861630.0
1991,603772600.0
1992,617668160.0
1993,481421920.0
1994,777659260.0
1995,542280800.0
1996,694864960.0
1997,773107500.0
1998,928835900.0
1999,733060350.0
2000,793386300.0
2001,718851100.0
2002,826603140.0
2003,690717100.0
2004,657958660.0
2005,688611840.0
2006,607137400.0
2007,735237250.0
2008,575045100.0
2009,608459460.0
2010,665002430.0
2011,637644900.0
2012,566321540.0
2013,542911940.0
2014,581705700.0
2015,721502460.0
2016,567212300.0
2017,568313150.0
2018,529702300.0
2019,495257340.0
2020,505209400.0
2021,424699900.0
2022,939891650.0
2023,648942100.0
2024,744770400.0
2025,909882000.0
2026,423815140.0
2027,331605300.0
2028,351757380.0
2029,373431400.0
2030,609135360.0
2031,524578750.0
2032,541655040.0
2033,574862200.0
2034,348566900.0
2035,657654900.0
2036,431257340.0
2037,441042100.0
2038,580195500.0
2039,667063600.0
2040,1206742700.0
2041,917388700.0
2042,549935040.0
2043,716319900.0
2044,771264640.0
2045,868712960.0
2046,688730430.0
2047,547264900.0
2048,503402000.0
2049,751623550.0
2050,696643460.0
2051,419246080.0
2052,572109060.0
2053,631839900.0
2054,305031040.0
2055,672579300.0
2056,564691200.0
2057,509679550.0
2058,805995650.0
2059,581368000.0
2060,689194240.0
2061,811830000.0
2062,611072830.0
2063,546258200.0
2064,596073540.0
2065,631320600.0
2066,799153540.0
2067,578068860.0
2068,808635100.0
2069,455252860.0
2070,452929470.0
2071,334024260.0
2072,651010940.0
2073,581907460.0
2074,651183200.0
2075,672742900.0
2076,459625540.0
2077,572571300.0
2078,519268770.0
2079,512780000.0
2080,432447940.0
2081,495500060.0
2082,662714400.0
2083,529396200.0
2084,420677800.0
2085,501231900.0
2086,508210140.0
2087,535074180.0
2088,392483680.0
2089,312008770.0
2090,439449570.0
2091,573241340.0
2092,544394560.0
2093,546078600.0
2094,385566200.0
2095,624644860.0
2096,395615300.0
2097,358329470.0
2098,581823600.0
2099,319425200.0
2100,637456830.0
2101,558771700.0
2102,411129470.0
2103,455137000.0
2104,699567400.0
2105,422312770.0
2106,545182140.0
2107,744637800.0
2108,540392800.0
2109,508625400.0
2110,516168400.0
2111,531826370.0
2112,547005800.0
2113,413350820.0
2114,400599550.0
2115,517242880.0
2116,420504400.0
2117,484151870.0
2118,446692160.0
2119,399625950.0
2120,382614240.0
2121,343024260.0
2122,398911870.0
2123,326006900.0
2124,573792060.0
2125,560549760.0
2126,596391200.0
2127,606268300.0
2128,411140800.0
2129,383049800.0
2130,575360100.0
2131,582917250.0
2132,563769300.0
2133,472379260.0
2134,457530660.0
2135,478794900.0
2136,504518720.0
2137,537182400.0
2138,621798600.0
2139,669887700.0
2140,579491650.0
2141,478676800.0
2142,568350100.0
2143,524522750.0
2144,714938000.0
2145,542205800.0
2146,728120600.0
2147,730814600.0
2148,515469660.0
2149,566923200.0
2150,973584400.0
2151,359171200.0
2152,931772200.0
2153,703994600.0
2154,492050400.0
2155,504599550.0
2156,764337900.0
2157,764310200.0
2158,781826050.0
2159,666740100.0
2160,545905500.0
2161,695497660.0
2162,1029495900.0
2163,851458940.0
2164,750634400.0
2165,739900000.0
2166,572580030.0
2167,673604350.0
2168,714374400.0
2169,574069700.0
2170,686608300.0
2171,670167700.0
2172,559543940.0
2173,772737900.0
2174,711783550.0
2175,742426700.0
2176,942797950.0
2177,717977340.0
2178,655091400.0
2179,387624420.0
2180,830698430.0
2181,649249800.0
2182,728257660.0
2183,628172540.0
2184,591621500.0
2185,599279040.0
2186,528014560.0
2187,582395600.0
2188,474575200.0
2189,1925199100.0
2190,361797540.0
2191,385593920.0
2192,405406530.0
2193,513121150.0
2194,399627680.0
2195,529707420.0
2196,474439800.0
2197,439656200.0
2198,560730750.0
2199,596223200.0
2200,513845760.0
2201,679250900.0
2202,511543420.0
2203,561577500.0
2204,714376450.0
2205,542105600.0
2206,530685400.0
2207,613828200.0
2208,746128400.0
2209,1229795500.0
2210,270049380.0
2211,448563780.0
2212,402348540.0
2213,447353150.0
2214,487102720.0
2215,422445380.0
2216,645424260.0
2217,552503600.0
2218,370739700.0
2219,341172540.0
2220,423825760.0
2221,602127600.0
2222,601209800.0
2223,1194538100.0
2224,655657150.0
2225,564430500.0
2226,777155700.0
2227,541849200.0
2228,774779800.0
2229,718918100.0
2230,518568930.0
2231,635594000.0
2232,752650560.0
2233,880237800.0
2234,735027460.0
2235,705387500.0
2236,812266400.0
2237,903202700.0
2238,667539840.0
2239,512031520.0
2240,476440320.0
2241,757270340.0
2242,426358080.0
2243,364043460.0
2244,266953100.0
2245,244892540.0
2246,814773100.0
2247,237594060.0
2248,428879700.0
2249,436581570.0
2250,608106940.0
2251,1792310300.0
2252,747903940.0
2253,490359550.0
2254,579920060.0
2255,607615170.0
2256,511331800.0
2257,598755200.0
2258,575386900.0
2259,532806100.0
2260,831711500.0
2261,455540060.0
2262,529238270.0
2263,831371200.0
2264,2052263000.0
2265,1497607300.0
2266,678051100.0
2267,1050684600.0
2268,951814400.0
2269,651910140.0
2270,629841800.0
2271,821806200.0
2272,705490800.0
2273,674981300.0
2274,682391000.0
2275,748131650.0
2276,640392400.0
2277,627111100.0
2278,634393700.0
2279,482539260.0
2280,722489540.0
2281,468474400.0
2282,694264700.0
2283,286483650.0
2284,294508740.0
2285,370347900.0
2286,492775260.0
2287,876337400.0
2288,778371700.0
2289,1011750140.0
2290,1024423400.0
2291,817309700.0
2292,1027536960.0
2293,1127002400.0
2294,939692540.0
2295,1162358000.0
2296,921050750.0
2297,680297540.0
2298,859444800.0
2299,944081860.0
2300,885257150.0
2301,719670140.0
2302,760500300.0
2303,716751940.0
2304,702238700.0
2305,498841660.0
2306,505671520.0
2307,573762200.0
2308,541664800.0
2309,677240200.0
2310,527629120.0
2311,509640770.0
2312,720860600.0
2313,570423360.0
2314,620740600.0
2315,526725340.0
2316,561912770.0
2317,714193600.0
2318,512755070.0
2319,489798980.0
2320,545995840.0
2321,556766660.0
2322,438971970.0
2323,753070200.0
2324,559301700.0
2325,702148000.0
2326,574880260.0
2327,555490500.0
2328,612998200.0
2329,608395500.0
2330,602464800.0
2331,939707650.0
2332,885493000.0
2333,840996740.0
2334,722820300.0
2335,745247800.0
2336,789988860.0
2337,633863360.0
2338,794623040.0
2339,701855900.0
2340,939624000.0
2341,669748350.0
2342,685421500.0
2343,668040600.0
2344,635042560.0
2345,649310500.0
2346,594286300.0
2347,600360700.0
2348,592002500.0
2349,577354600.0
2350,729069440.0
2351,698538800.0
2352,774518300.0
2353,739341500.0
2354,464312580.0
2355,476117660.0
2356,670234050.0
2357,599072450.0
2358,673230140.0
2359,464474900.0
2360,430060860.0
2361,531929000.0
2362,1012875460.0
2363,608252860.0
2364,683931260.0
2365,525995650.0
2366,407292800.0
2367,510406370.0
2368,492343040.0
2369,550437950.0
2370,371780030.0
2371,367273630.0
2372,564965060.0
2373,645413440.0
2374,729403840.0
2375,689623700.0
2376,994289300.0
2377,1205234800.0
2378,609013500.0
2379,703951100.0
2380,565295740.0
2381,706869100.0
2382,726447360.0
2383,683218240.0
2384,721360100.0
2385,624624300.0
2386,605268500.0
2387,526278370.0
2388,542007900.0
2389,500931460.0
2390,701064800.0
2391,532363140.0
2392,477835330.0
2393,590392060.0
2394,559451140.0
2395,626984900.0
2396,664922000.0
2397,1076807400.0
2398,596759040.0
2399,301548770.0
2400,208428260.0
2401,378518460.0
2402,582373600.0
2403,652548100.0
2404,607954300.0
2405,628659700.0
2406,528315360.0
2407,495214820.0
2408,537126200.0
2409,552171650.0
2410,723799800.0
2411,535355330.0
2412,723581200.0
2413,606748350.0
2414,621102700.0
2415,631819300.0
2416,572837500.0
2417,512481100.0
2418,501599520.0
2419,538886700.0
2420,515463260.0
2421,682854340.0
2422,680055400.0
2423,674445300.0
2424,707142460.0
2425,1067825660.0
2426,624250900.0
2427,541818240.0
2428,626618240.0
2429,486552700.0
2430,522526340.0
2431,513749950.0
2432,505640900.0
2433,541059650.0
2434,574315840.0
2435,627336800.0
2436,378287600.0
2437,426674270.0
2438,463422560.0
2439,450127600.0
2440,460799800.0
2441,421645540.0
2442,338713660.0
2443,471048500.0
2444,503122780.0
2445,406150720.0
2446,626446000.0
2447,613268350.0
2448,585984500.0
2449,377097630.0
2450,572113540.0
2451,369311550.0
2452,793158800.0
2453,430805250.0
2454,592547900.0
2455,457925500.0
2456,568816640.0
2457,435329860.0
2458,404138780.0
2459,402770180.0
2460,471445250.0
2461,441174620.0
2462,482568580.0
2463,455442430.0
2464,614829300.0
2465,518688770.0
2466,519657660.0
2467,427022370.0
2468,404816200.0
2469,435724960.0
2470,801770400.0
2471,654564030.0
2472,711364740.0
2473,422287520.0
2474,562860000.0
2475,792274000.0
2476,392502620.0
2477,600646400.0
2478,724761600.0
2479,682223360.0
2480,674625800.0
2481,619367940.0
2482,499484160.0
2483,490299870.0
2484,510168030.0
2485,488778980.0
2486,759034430.0
2487,917967400.0
2488,462488930.0
2489,669686700.0
2490,710137340.0
2491,450025570.0
2492,711213800.0
2493,777802300.0
2494,1021167900.0
2495,755855600.0
2496,913071500.0
2497,642571650.0
2498,402945600.0
2499,503053950.0
2500,404899780.0
2501,625670300.0
2502,670582460.0
2503,503252930.0
2504,1010905400.0
2505,632610800.0
2506,701930300.0
2507,849608060.0
2508,730168300.0
2509,742859000.0
2510,646863740.0
2511,537343740.0
2512,592023550.0
2513,632436100.0
2514,977056900.0
2515,692898500.0
2516,549104830.0
2517,522544400.0
2518,766840500.0
2519,670812400.0
2520,690151800.0
2521,577514050.0
2522,631618400.0
2523,592308860.0
2524,537066560.0
2525,573767040.0
2526,557929800.0
2527,690931140.0
2528,524199870.0
2529,471583800.0
2530,438995800.0
2531,814286340.0
2532,629215800.0
2533,559925100.0
2534,776213100.0
2535,891144060.0
2536,832565440.0
2537,866540600.0
2538,506643870.0
2539,593070400.0
2540,580217860.0
2541,513576350.0
2542,535779100.0
2543,569587100.0
2544,541810000.0
2545,743879740.0
2546,548739700.0
2547,477892030.0
2548,594621700.0
2549,490474700.0
2550,2419327000.0
2551,375359330.0
2552,456701100.0
2553,387686300.0
2554,523256700.0
2555,493322880.0
2556,458702000.0
2557,496356400.0
2558,718124160.0
2559,574530240.0
2560,452565200.0
2561,328330140.0
2562,456890000.0
2563,460702800.0
2564,523545700.0
2565,610246000.0
2566,575599400.0
2567,464010100.0
2568,1135148000.0
2569,1004697340.0
2570,267322000.0
2571,926501440.0
2572,410491330.0
2573,1026064060.0
2574,1029514050.0
2575,466492220.0
2576,485870180.0
2577,578059700.0
2578,312003840.0
2579,453161200.0
2580,557551100.0
2581,509724600.0
2582,455754080.0
2583,653938800.0
2584,698907140.0
2585,681334800.0
2586,781420300.0
2587,712052350.0
2588,503493760.0
2589,549300500.0
2590,558428800.0
2591,1041005800.0
2592,670158140.0
2593,668829600.0
2594,632341900.0
2595,547784960.0
2596,886275900.0
2597,609017860.0
2598,788917400.0
2599,839524200.0
2600,1550012500.0
2601,455531840.0
2602,252847470.0
2603,252963500.0
2604,234312880.0
2605,254856540.0
2606,567448640.0
2607,863319100.0
2608,1364057100.0
2609,524749540.0
2610,405847650.0
2611,1179451500.0
2612,655083970.0
2613,570259300.0
2614,547375000.0
2615,668883200.0
2616,600809800.0
2617,838015040.0
2618,1474162600.0
2619,803255300.0
2620,557278140.0
2621,655004700.0
2622,591962050.0
2623,745217540.0
2624,887789600.0
2625,953240600.0
2626,565445600.0
2627,421199680.0
2628,1004991550.0
2629,1085901600.0
2630,785115840.0
2631,1070702460.0
2632,951508800.0
2633,727357440.0
2634,1085249200.0
2635,616285950.0
2636,643274240.0
2637,618972200.0
2638,681440100.0
2639,659697400.0
2640,610763500.0
2641,453304450.0
2642,662827650.0
2643,289955000.0
2644,347246720.0
2645,258514860.0
2646,244196080.0
2647,277608770.0
2648,434381760.0
2649,558816640.0
2650,353050140.0
2651,353821440.0
2652,1047129340.0
2653,877731800.0
2654,799542140.0
2655,986401500.0
2656,800600260.0
2657,805556350.0
2658,781100160.0
2659,714001150.0
2660,850552300.0
2661,917019260.0
2662,947292700.0
2663,833936500.0
2664,603768800.0
2665,721836300.0
2666,644086600.0
2667,554950000.0
2668,560786300.0
2669,672301200.0
2670,739599000.0
2671,532261900.0
2672,456906720.0
2673,512145150.0
2674,522876000.0
2675,389254340.0
2676,560341300.0
2677,622776700.0
2678,749381800.0
2679,693864600.0
2680,713850400.0
2681,855012900.0
2682,803309250.0
2683,1182186600.0
2684,775706750.0
2685,895536200.0
2686,736514560.0
2687,922051460.0
2688,700257100.0
2689,580907800.0
2690,1020000100.0
2691,547941760.0
2692,484132350.0
2693,680483840.0
2694,622373200.0
2695,541697800.0
2696,513984300.0
2697,579196860.0
2698,600989760.0
2699,604450560.0
2700,532141600.0
2701,506231900.0
2702,524100670.0
2703,538964900.0
2704,585446200.0
2705,538852030.0
2706,483841020.0
2707,499463900.0
2708,654830660.0
2709,459783170.0
2710,517926880.0
2711,1026116500.0
2712,881650600.0
2713,404878460.0
2714,291907460.0
2715,388750750.0
2716,330705660.0
2717,521307500.0
2718,605134000.0
2719,713458400.0
2720,664948000.0
2721,579443100.0
2722,596099000.0
2723,561717000.0
2724,501630900.0
2725,579124200.0
2726,603270660.0
2727,664895000.0
2728,666565570.0
2729,546110500.0
2730,649699840.0
2731,482708350.0
2732,536497470.0
2733,671636700.0
2734,707223600.0
2735,613716350.0
2736,581791170.0
2737,541836900.0
2738,654992800.0
2739,710347400.0
2740,544658500.0
2741,599772900.0
2742,622143800.0
2743,654141950.0
2744,615094460.0
2745,539003500.0
2746,640697000.0
2747,607425300.0
2748,478811460.0
2749,595064770.0
2750,665019300.0
2751,688569300.0
2752,1034477800.0
2753,736765000.0
2754,1203472600.0
2755,489675780.0
2756,482462500.0
2757,505904060.0
2758,350987700.0
2759,505251230.0
2760,651813060.0
2761,613512300.0
2762,599917300.0
2763,773463600.0
2764,612346050.0
2765,1040888200.0
2766,667457000.0
2767,442116220.0
2768,602741900.0
2769,531111360.0
2770,521677340.0
2771,446195040.0
2772,472690620.0
2773,625486400.0
2774,640894100.0
2775,512745920.0
2776,570295000.0
2777,479036450.0
2778,306094800.0
2779,579857800.0
2780,493534720.0
2781,378636800.0
2782,419124030.0
2783,472793020.0
2784,451054560.0
2785,469071520.0
2786,368166270.0
2787,536578900.0
2788,380244060.0
2789,577327500.0
2790,367357730.0
2791,510400640.0
2792,370810560.0
2793,656796100.0
2794,422395600.0
2795,426235170.0
2796,539600060.0
2797,1381056300.0
2798,560575740.0
2799,441383100.0
2800,422199300.0
2801,475627000.0
2802,651931300.0
2803,797267600.0
2804,887533700.0
2805,430923780.0
2806,368756400.0
2807,461251970.0
2808,640349700.0
2809,551137400.0
2810,557851460.0
2811,663089660.0
2812,518713380.0
2813,773894700.0
2814,754291460.0
2815,707895740.0
2816,1068926300.0
2817,654862340.0
2818,548257800.0
2819,356959420.0
2820,627774660.0
2821,443660700.0
2822,923311300.0
2823,1223862500.0
2824,793464500.0
2825,633469900.0
2826,571239940.0
2827,611214460.0
2828,792468400.0
2829,669559940.0
2830,715344960.0
2831,553146750.0
2832,907011600.0
2833,794453800.0
2834,651246200.0
2835,687220740.0
2836,569146000.0
2837,729380000.0
2838,651312800.0
2839,638115800.0
2840,649783800.0
2841,600580860.0
2842,747861600.0
2843,517024400.0
2844,652469060.0
2845,449457860.0
2846,626822600.0
2847,613324900.0
2848,694154000.0
2849,579873540.0
2850,740422800.0
2851,960272700.0
2852,720047740.0
2853,702229570.0
2854,390490500.0
2855,652893250.0
2856,558868160.0
2857,537260500.0
2858,640651600.0
2859,529642460.0
2860,495957800.0
2861,781448500.0
2862,520664930.0
2863,462687000.0
2864,719276600.0
2865,378568200.0
2866,401506140.0
2867,394628900.0
2868,499481100.0
2869,582678100.0
2870,819355100.0
2871,485060500.0
2872,359335400.0
2873,587990460.0
2874,660339900.0
2875,480113150.0
2876,490833820.0
2877,426121200.0
2878,558631800.0
2879,610229500.0
2880,452447230.0
2881,888844700.0
2882,706996100.0
2883,598575800.0
2884,645369860.0
2885,717256000.0
2886,889296300.0
2887,473459170.0
2888,491324830.0
2889,372379680.0
2890,372092160.0
2891,578680800.0
2892,455117200.0
2893,500629400.0
2894,376567230.0
2895,684940740.0
2896,606798000.0
2897,1092350800.0
2898,665523460.0
2899,643573760.0
2900,651624960.0
2901,1766654000.0
2902,635861760.0
2903,931840200.0
2904,865811800.0
2905,1128919800.0
2906,612674300.0
2907,290611520.0
2908,529737540.0
2909,769269200.0
2910,200484560.0
2911,252275490.0
2912,721364400.0
2913,260625150.0
2914,216824510.0
2915,229380260.0
2916,265099070.0
2917,930356100.0
2918,521403620.0
2919,672925400.0
